AAPL,BAC,COST,GOOGL,HSBC,JNJ,JPM,KR,META,MRNA,PFE,WMT
77.47789001464844,30.340736389160156,294.4227600097656,72.5250015258789,31.141565322875977,135.33213806152344,120.76825714111328,26.20846176147461,217.7899932861328,22.360000610351562,31.41581153869629,109.87999725341797
79.09968566894531,30.13079071044922,293.2198791503906,72.83499908447266,31.116121292114258,136.27357482910156,120.58858489990234,25.394363403320312,223.22999572753906,20.549999237060547,30.95454216003418,109.21090698242188
78.98506927490234,30.5598087310791,293.1156921386719,72.7125015258789,31.404390335083008,136.1106414794922,122.07986450195312,25.48687171936035,209.52999877929688,20.989999771118164,30.84636688232422,109.86114501953125
75.48296356201172,29.966501235961914,289.37445068359375,71.63899993896484,30.768503189086914,134.76181030273438,118.90865325927734,24.848541259765625,201.91000366210938,20.510000228881836,30.987831115722656,107.8916015625
75.2756576538086,30.094284057617188,286.04052734375,74.12999725341797,30.573497772216797,135.93862915039062,119.81600189208984,24.95955467224121,204.19000244140625,20.3799991607666,31.21249771118164,107.68428039550781
77.76078033447266,30.68758773803711,288.7872314453125,72.27050018310547,30.98046875,137.23313903808594,121.54084777832031,25.338850021362305,209.8300018310547,20.8700008392334,31.362279891967773,108.62665557861328
78.39485931396484,31.682518005371094,292.6231994628906,72.30249786376953,31.3535213470459,139.39662170410156,123.60713195800781,25.977182388305664,210.11000061035156,20.049999237060547,31.761690139770508,110.07789611816406
79.31185150146484,31.646005630493164,294.8157043457031,73.79850006103516,31.45526123046875,138.980224609375,123.6250991821289,25.949424743652344,210.85000610351562,19.8799991607666,31.836585998535156,109.6067123413086
78.23377990722656,31.59124183654785,297.6821594238281,73.95549774169922,31.624828338623047,137.4956512451172,123.22978973388672,25.866165161132812,212.3300018310547,23.239999771118164,31.661834716796875,109.73863983154297
78.6053695678711,31.664270401000977,297.8340148925781,75.43299865722656,31.743534088134766,137.46849060058594,123.74188232421875,26.032690048217773,213.05999755859375,23.649999618530273,31.46213150024414,108.6078109741211
78.131103515625,31.737287521362305,294.8822021484375,75.50299835205078,32.430294036865234,137.58616638183594,123.9754409790039,26.31022071838379,207.19000244140625,21.350000381469727,31.69512367248535,108.74915313720703
79.98656463623047,31.87420654296875,299.0964050292969,75.93150329589844,32.7270393371582,136.7714385986328,123.9754409790039,26.541500091552734,210.75999450683594,19.010000228881836,31.403892517089844,109.1732177734375
79.4169692993164,31.865074157714844,302.0196838378906,75.66950225830078,32.39638137817383,135.86624145507812,123.8676528930664,26.63452911376953,213.13999938964844,19.045000076293945,30.729873657226562,110.67157745361328
79.43651580810547,31.810304641723633,302.1242370605469,75.9365005493164,32.167457580566406,135.9024200439453,123.49034881591797,26.262409210205078,214.17999267578125,19.0,30.38039207458496,111.09564208984375
77.98200225830078,31.280895233154297,305.67401123046875,75.97200012207031,30.370012283325195,135.00624084472656,121.85530090332031,27.63925552368164,217.8000030517578,18.90999984741211,30.222288131713867,112.73536682128906
79.11136627197266,31.691646575927734,306.59466552734375,76.24349975585938,30.717634201049805,134.82522583007812,123.51728820800781,27.481107711791992,217.49000549316406,18.920000076293945,30.14738655090332,110.89776611328125
78.2997817993164,31.810304641723633,307.60076904296875,75.84950256347656,30.666759490966797,134.30921936035156,123.51728820800781,27.704374313354492,214.5800018310547,18.540000915527344,29.831195831298828,110.90718841552734
76.52747344970703,31.363048553466797,305.5791015625,74.1729965209961,30.91263771057129,135.72137451171875,122.00801086425781,28.197433471679688,210.17999267578125,18.229999542236328,29.72301483154297,111.7458724975586
72.89238739013672,29.87522315979004,297.6726989746094,70.99299621582031,30.09869956970215,132.9246063232422,118.72894287109375,28.16022491455078,200.72000122070312,18.59000015258789,28.849302291870117,109.61614227294922
70.4233627319336,28.369136810302734,289.3675842285156,69.31600189208984,29.522165298461914,131.77671813964844,113.4285659790039,27.60204315185547,196.77000427246094,23.760000228881836,28.23354148864746,107.79737091064453
71.54054260253906,27.958383560180664,290.1459045410156,69.52349853515625,30.242834091186523,130.89306640625,113.76995086669922,26.746164321899414,197.1999969482422,29.15999984741211,28.890905380249023,107.22251892089844
66.86405944824219,26.589218139648438,278.22454833984375,65.74749755859375,29.54398536682129,126.7388916015625,109.0355224609375,26.383350372314453,189.75,26.15999984741211,28.374998092651367,104.03732299804688
66.824951171875,26.01416778564453,266.8443298339844,66.9625015258789,29.32559585571289,122.5118179321289,104.3100814819336,26.16938018798828,192.47000122070312,25.93000030517578,27.80916404724121,101.47408294677734
73.0464096069336,26.80828857421875,293.4205322265625,69.31600189208984,29.50030517578125,127.5588150024414,109.17027282714844,27.611345291137695,196.44000244140625,29.8799991607666,29.02404022216797,109.20148468017578
70.72649383544922,25.329578399658203,287.3363952636719,66.88600158691406,28.4520263671875,123.5230484008789,105.07368469238281,27.2950439453125,185.88999938964844,27.90999984741211,28.541419982910156,106.40266418457031
74.00711822509766,25.91376495361328,304.43060302734375,69.08000183105469,29.028583526611328,130.7108612060547,107.66998291015625,28.8021297454834,191.75999450683594,27.489999771118164,30.288850784301758,110.04019927978516
71.60653686523438,24.600168228149414,299.703857421875,65.73799896240234,28.591794967651367,129.37167358398438,102.38755798339844,31.13719367980957,185.1699981689453,28.010000228881836,29.506669998168945,109.23918914794922
70.6556167602539,23.61726188659668,295.5085754394531,64.78700256347656,28.181222915649414,129.38990783691406,97.09613037109375,29.806856155395508,181.08999633789062,29.610000610351562,29.140544891357422,110.47368621826172
65.06729888916016,20.144947052001953,286.62457275390625,60.78950119018555,26.600069046020508,124.29740142822266,83.94396209716797,29.07192039489746,169.5,24.290000915527344,28.092084884643555,110.40773010253906
69.75357055664062,21.688194274902344,293.667236328125,63.75849914550781,27.66581916809082,129.03460693359375,90.46614074707031,30.32782554626465,178.19000244140625,22.34000015258789,28.782733917236328,112.88615417480469
67.33098602294922,20.824705123901367,282.3058776855469,60.54499816894531,27.001909255981445,120.07034301757812,86.2078628540039,28.457921981811523,170.24000549316406,23.610000610351562,26.769025802612305,107.83506774902344
60.681724548339844,18.840526580810547,265.61981201171875,55.57749938964844,24.940296173095703,114.24903106689453,79.10172271728516,27.090383529663086,154.47000122070312,22.299999237060547,24.9799861907959,98.05329132080078
67.951904296875,22.193424224853516,286.8998107910156,60.7135009765625,26.11960792541504,122.33873748779297,93.34992980957031,28.56955337524414,170.27999877929688,21.299999237060547,27.218368530273438,107.52408599853516
59.210086822509766,18.776227951049805,268.780517578125,53.650001525878906,24.582134246826172,115.81594848632812,79.38023376464844,28.932376861572266,146.00999450683594,26.489999771118164,25.113122940063477,100.60710906982422
61.813568115234375,20.190876007080078,291.3797912597656,55.90299987792969,25.944896697998047,124.43402862548828,84.2314453125,30.6999454498291,149.4199981689453,28.18000030517578,26.760705947875977,112.3866958618164
60.30036926269531,19.097740173339844,291.8638000488281,54.55950164794922,24.98397445678711,122.94911193847656,75.364501953125,31.5465145111084,146.9600067138672,31.579999923706055,26.927122116088867,115.51536560058594
59.838348388671875,19.474365234375,289.6998291015625,55.583499908447266,25.40328598022461,115.74307250976562,76.63121032714844,31.797706604003906,153.1300048828125,28.270000457763672,25.312828063964844,113.06382751464844
56.03948211669922,18.06890296936035,275.65240478515625,53.410499572753906,25.167423248291016,109.22026824951172,75.01412963867188,29.55567741394043,149.72999572753906,28.200000762939453,24.139549255371094,107.87679290771484
54.848968505859375,16.608327865600586,271.0110168457031,52.70650100708008,24.573394775390625,101.24898529052734,70.99839782714844,28.913766860961914,148.10000610351562,26.56999969482422,23.706857681274414,108.17021942138672
60.35170364379883,19.31820297241211,270.4510192871094,56.5004997253418,25.848800659179688,108.57347106933594,79.44309997558594,28.048587799072266,160.97999572753906,25.81999969482422,24.71370506286621,108.88014221191406
60.019248962402344,19.382503509521484,266.5784912109375,55.08100128173828,25.944896697998047,108.77387237548828,82.40774536132812,25.992624282836914,156.2100067138672,27.1299991607666,24.755313873291016,103.5511245727539
63.17762756347656,20.870641708374023,277.4367370605469,58.145999908447266,26.320526123046875,115.3057861328125,88.14834594726562,26.978744506835938,163.33999633789062,27.940000534057617,26.41953468322754,103.94866180419922
60.561954498291016,19.841808319091797,269.8720703125,55.51300048828125,25.219837188720703,112.19926452636719,81.86872100830078,27.099681854248047,156.7899932861328,30.049999237060547,25.712244033813477,103.72149658203125
62.29026412963867,20.245988845825195,276.3167724609375,57.31549835205078,25.211101531982422,121.1726303100586,83.99786376953125,27.583438873291016,165.9499969482422,30.479999542236328,27.185075759887695,109.03157806396484
62.16313934326172,19.501920700073242,270.6313781738281,58.09749984741211,24.46856689453125,119.45995330810547,80.88050842285156,28.020679473876953,166.8000030517578,29.950000762939453,27.160114288330078,107.5455093383789
58.89229965209961,18.160762786865234,272.197509765625,55.10499954223633,21.961437225341797,117.346435546875,75.7867431640625,28.374195098876953,159.60000610351562,29.670000076293945,26.41953468322754,108.0376968383789
59.87502670288086,18.895641326904297,276.6584777832031,55.85150146484375,21.428564071655273,121.30016326904297,78.61660766601562,29.39752197265625,158.19000244140625,33.20000076293945,27.35150146484375,112.30658721923828
59.014522552490234,18.39960479736328,273.9724426269531,54.6349983215332,21.253849029541016,122.22940063476562,76.29287719726562,30.0394344329834,154.17999267578125,34.84000015258789,27.992229461669922,113.09222412109375
64.16280364990234,19.64889907836914,289.6048583984375,59.15950012207031,22.214771270751953,127.32190704345703,81.20356750488281,30.355735778808594,165.5500030517578,34.63999938964844,28.76609230041504,119.32990264892578
63.4196662902832,20.337848663330078,288.190673828125,59.12799835205078,22.36328125,125.24482727050781,82.274658203125,29.639406204223633,168.8300018310547,32.02000045776367,27.96726417541504,115.468017578125
65.0428695678711,21.541217803955078,290.4117126464844,60.349998474121094,22.721439361572266,130.5104522705078,85.59689331054688,28.857952117919922,174.27999877929688,32.41999816894531,28.791051864624023,115.32604217529297
65.51221466064453,22.836448669433594,284.7547302246094,60.32849884033203,23.376615524291992,128.6610870361328,93.27610778808594,28.89516258239746,175.19000244140625,31.860000610351562,29.44842529296875,115.28817749023438
66.79806518554688,21.972965240478516,284.3845520019531,60.52050018310547,23.097070693969727,127.33103942871094,89.12787628173828,29.14634132385254,174.7899932861328,32.900001525878906,29.240394592285156,118.60106658935547
70.17156982421875,21.79842758178711,298.16632080078125,63.26150131225586,23.455232620239258,133.033935546875,86.68614959716797,29.853374481201172,178.1699981689453,34.65999984741211,30.322132110595703,122.10324096679688
69.53111267089844,20.383779525756836,294.4930114746094,62.8650016784668,22.232242584228516,134.5188751220703,82.41082000732422,29.79755401611328,176.97000122070312,37.25,29.931049346923828,121.87606811523438
70.08357238769531,19.67645835876465,305.208984375,62.871498107910156,22.066267013549805,136.3499755859375,79.2701644897461,29.723129272460938,176.25,40.599998474121094,29.856157302856445,125.25520324707031
69.13262939453125,21.385055541992188,301.7540588378906,63.95000076293945,22.67776107788086,138.4908447265625,86.39566040039062,29.704526901245117,179.24000549316406,46.849998474121094,30.713228225708008,125.05642700195312
67.69766998291016,20.668542861938477,296.2109680175781,63.057498931884766,22.293392181396484,138.1719970703125,83.24591064453125,29.704526901245117,178.24000549316406,51.689998626708984,30.0225772857666,122.9078140258789
65.6051025390625,19.878551483154297,286.0075988769531,60.608001708984375,21.559595108032227,136.35906982421875,80.83141326904297,29.927793502807617,170.8000030517578,49.2599983215332,29.639808654785156,122.30203247070312
67.49476623535156,20.02552032470703,293.68621826171875,62.920501708984375,21.812929153442383,139.37451171875,81.09464263916016,30.058040618896484,182.27999877929688,51.20000076293945,30.164033889770508,124.55477142333984
67.23318481445312,20.089826583862305,289.8706359863281,63.55849838256836,21.847871780395508,141.6702423095703,81.14004516601562,30.588306427001953,185.1300048828125,47.439998626708984,30.530166625976562,121.65837860107422
69.17418670654297,20.374595642089844,294.75872802734375,63.83000183105469,21.821664810180664,141.07806396484375,82.33821105957031,30.662729263305664,190.07000732421875,50.5,31.10433006286621,122.51971435546875
69.22309112548828,21.559589385986328,293.07879638671875,63.542999267578125,22.55545997619629,140.55882263183594,85.8873519897461,30.960433959960938,187.5,48.04999923706055,31.894826889038086,121.440673828125
68.10101318359375,21.945402145385742,289.44354248046875,61.62950134277344,22.607872009277344,137.9169158935547,86.49551391601562,30.10455322265625,182.91000366210938,47.880001068115234,31.545337677001953,121.15670776367188
70.33780670166016,22.76296043395996,291.4747314453125,67.10900115966797,23.219369888305664,136.8692626953125,88.82832336425781,29.323104858398438,194.19000244140625,46.369998931884766,31.72008514404297,116.99195098876953
71.82167053222656,22.092378616333008,288.2497863769531,67.33499908447266,22.476837158203125,136.68707275390625,86.92214965820312,29.406827926635742,204.7100067138672,45.9900016784668,31.91979217529297,115.05155181884766
70.6653823852539,21.20133399963379,287.2222900390625,65.86599731445312,22.0837345123291,135.09278869628906,84.64378356933594,29.732431411743164,202.27000427246094,47.93000030517578,31.320669174194336,116.34829711914062
71.66522979736328,21.063547134399414,289.667236328125,66.1449966430664,21.629480361938477,135.07460021972656,83.63623809814453,30.262704849243164,205.25999450683594,50.5,31.304033279418945,117.08660888671875
72.7408218383789,20.815523147583008,292.93023681640625,67.45099639892578,21.743045806884766,136.1951141357422,83.50917053222656,30.523193359375,207.07000732421875,49.34000015258789,32.04460906982422,118.0615234375
73.49130249023438,20.530757904052734,293.85308837890625,67.27149963378906,21.681896209716797,134.90151977539062,81.93880462646484,30.495275497436523,208.47000122070312,48.95000076293945,32.04460906982422,116.7079849243164
74.25157928466797,20.980873107910156,290.1523132324219,68.46399688720703,22.022586822509766,134.455078125,82.79206085205078,30.402250289916992,211.25999450683594,53.189998626708984,31.06133270263672,115.88087463378906
76.0188980102539,21.651451110839844,291.04669189453125,69.21700286865234,22.389484405517578,135.46630859375,84.14454650878906,31.01624870300293,212.35000610351562,59.25,31.27983856201172,116.87910461425781
77.21508026123047,20.742033004760742,295.222900390625,70.17949676513672,22.267183303833008,135.83981323242188,81.66650390625,31.37906265258789,213.17999267578125,66.9000015258789,32.01939010620117,117.5731201171875
76.3326416015625,20.089826583862305,290.000244140625,68.75900268554688,21.86534309387207,134.0451202392578,78.99784851074219,31.21161460876465,210.10000610351562,62.349998474121094,31.397499084472656,117.67769622802734
75.41098022460938,19.171226501464844,287.4316711425781,67.41649627685547,21.577068328857422,134.0360107421875,76.27471160888672,31.723278045654297,205.10000610351562,65.18000030517578,31.136964797973633,117.61116027832031
75.87425231933594,19.942846298217773,285.1484375,67.84300231933594,21.437299728393555,134.5006103515625,79.44261932373047,30.6390380859375,206.80999755859375,64.55999755859375,31.86812400817871,117.33544158935547
75.42569732666016,19.694826126098633,284.64422607421875,68.65299987792969,21.253849029541016,137.0514678955078,77.97213745117188,30.386676788330078,210.8800048828125,66.69000244140625,31.733659744262695,119.73121643066406
77.20281219482422,21.063547134399414,288.021484375,69.25900268554688,22.066267013549805,137.1243133544922,82.10221099853516,30.15300178527832,213.19000244140625,80.0,31.994186401367188,121.3664321899414
76.75670623779297,20.402149200439453,289.8004455566406,68.72000122070312,21.75178337097168,135.75784301757812,80.48648834228516,29.6856632232666,216.8800048828125,71.66999816894531,31.666423797607422,118.79002380371094
78.24947357177734,21.04517364501953,290.0668029785156,70.45800018310547,21.952699661254883,134.5370635986328,82.90097045898438,30.190387725830078,229.97000122070312,73.47000122070312,31.624408721923828,119.26537322998047
77.66608428955078,21.035985946655273,287.2699279785156,70.3375015258789,21.314998626708984,133.65341186523438,81.84805297851562,30.02215003967285,231.38999938964844,67.05000305175781,31.313465118408203,118.82806396484375
78.16613006591797,20.815523147583008,287.70751953125,70.66200256347656,20.065799713134766,132.43338012695312,81.212646484375,30.255815505981445,234.91000366210938,69.0,31.515155792236328,118.20059204101562
77.63667297363281,22.30365753173828,289.96209716796875,71.06849670410156,20.799596786499023,132.607666015625,86.97659301757812,29.321134567260742,232.1999969482422,57.709999084472656,31.506752014160156,117.75375366210938
77.97492218017578,23.86528778076172,291.1132507324219,71.01399993896484,21.114078521728516,132.91036987304688,92.0143814086914,31.106380462646484,229.13999938964844,52.18000030517578,31.43952178955078,116.4417953491211
78.0092544555664,22.836448669433594,294.4903869628906,70.91200256347656,20.60740852355957,134.8184051513672,90.64374542236328,29.9660701751709,225.4600067138672,55.540000915527344,32.08662796020508,117.59214782714844
77.93326568603516,22.15668296813965,293.4534606933594,71.6760025024414,20.135683059692383,136.4512176513672,88.32908630371094,30.489490509033203,225.08999633789062,61.5,32.095035552978516,117.94390106201172
78.89168548583984,22.606796264648438,293.2822570800781,71.74349975585938,20.808330535888672,135.0202178955078,89.5000228881836,30.367984771728516,231.91000366210938,62.18000030517578,29.800729751586914,117.84883880615234
79.25692749023438,22.81807518005371,292.1406555175781,72.1155014038086,21.09660530090332,135.9925537109375,89.79957580566406,30.844675064086914,232.72000122070312,59.869998931884766,30.389013290405273,117.82981872558594
79.6932144165039,23.874465942382812,291.7125549316406,71.9625015258789,22.066267013549805,136.35948181152344,94.646728515625,30.545574188232422,230.16000366210938,59.88999938964844,30.389013290405273,117.38298034667969
79.00690460205078,24.771732330322266,295.6224670410156,70.71499633789062,21.970172882080078,134.59825134277344,96.616455078125,30.947486877441406,226.2899932861328,60.59000015258789,30.262956619262695,116.09004211425781
81.25708770751953,26.00198745727539,296.8496398925781,72.0009994506836,23.19316291809082,135.1211395263672,100.96438598632812,30.3586368560791,230.77000427246094,58.189998626708984,30.24614715576172,115.567138671875
81.73751831054688,26.399742126464844,292.23583984375,72.4020004272461,23.297992706298828,134.63491821289062,102.97948455810547,30.854022979736328,231.39999389648438,59.099998474121094,30.75038719177246,115.26292419433594
84.3186264038086,26.10373878479004,290.6755676269531,72.60399627685547,22.494312286376953,133.8918914794922,100.33805847167969,30.769895553588867,238.6699981689453,58.22999954223633,30.4310302734375,115.36748504638672
86.48793029785156,24.6052303314209,292.3689270019531,73.23500061035156,22.09247398376465,135.5797882080078,96.27152252197266,30.44275665283203,236.72999572753906,60.06999969482422,30.187318801879883,115.18688201904297
82.33560943603516,22.135452270507812,286.1853332519531,70.09500122070312,20.546262741088867,129.22274780273438,88.23831939697266,30.56427001953125,224.42999267578125,60.20000076293945,27.985456466674805,114.16960144042969
83.04645538330078,22.921707153320312,284.1590576171875,70.64600372314453,20.948101043701172,130.3969268798828,90.65283966064453,30.15300178527832,228.5800018310547,62.0,28.3636417388916,111.93547058105469
84.07349395751953,23.263959884643555,282.7130432128906,71.03700256347656,20.808330535888672,129.57131958007812,91.90545654296875,29.98476219177246,232.5,66.56999969482422,28.035879135131836,112.25872039794922
86.30165100097656,23.865219116210938,286.6895751953125,72.32350158691406,21.087871551513672,132.5159149169922,92.64070129394531,30.405364990234375,235.64999389648438,64.33999633789062,28.069494247436523,113.75130462646484
86.18153381347656,23.125213623046875,285.0247802734375,72.62699890136719,20.886951446533203,132.1123046875,90.29882049560547,30.667085647583008,235.52999877929688,63.310001373291016,28.20395851135254,113.16188049316406
86.21587371826172,23.16221046447754,284.9867248535156,71.70600128173828,20.70350456237793,131.55274963378906,89.80865478515625,29.732391357421875,235.94000244140625,64.94999694824219,27.93503189086914,112.17314910888672
85.72317504882812,23.356464385986328,285.3006286621094,71.23200225830078,21.017986297607422,131.93801879882812,88.782958984375,30.134315490722656,238.7899932861328,66.3499984741211,28.086305618286133,113.94145202636719
87.96600341796875,22.773710250854492,285.82391357421875,72.53299713134766,20.686031341552734,131.53440856933594,87.82077026367188,29.975412368774414,239.22000122070312,64.75,27.82577896118164,115.68123626708984
89.84362030029297,22.93096160888672,286.6230163574219,73.1989974975586,21.087871551513672,131.0482177734375,88.89187622070312,30.00345230102539,242.24000549316406,62.939998626708984,27.5400447845459,115.10131072998047
88.25770568847656,22.024450302124023,283.5121765136719,71.63500213623047,20.546262741088867,128.2595672607422,85.92365264892578,30.67643165588379,234.02000427246094,64.83999633789062,27.052608489990234,114.3692626953125
89.42937469482422,22.8662109375,285.9000244140625,72.05500030517578,21.017986297607422,128.12197875976562,88.91910552978516,30.6390380859375,235.67999267578125,62.0,27.161861419677734,113.80836486816406
86.68158721923828,21.4139461517334,282.1232604980469,68.12699890136719,20.406492233276367,126.41573333740234,84.0447006225586,30.545574188232422,216.0800018310547,61.279998779296875,26.926549911499023,112.48686981201172
88.6792984008789,21.635950088500977,286.9084167480469,69.8584976196289,20.60740852355957,127.54405975341797,84.41687774658203,31.90086555480957,220.63999938964844,62.08000183105469,27.430789947509766,113.19039916992188
89.4195556640625,21.968952178955078,288.4494934082031,70.90249633789062,20.38028335571289,129.0026092529297,85.37904357910156,31.639148712158203,227.07000732421875,64.20999908447266,27.48121452331543,113.8749008178711
89.25043487548828,21.51569938659668,289.9145202636719,72.0999984741211,20.266719818115234,128.7732696533203,84.65287017822266,31.37744903564453,237.5500030517578,61.59000015258789,28.355236053466797,113.7893295288086
89.25043487548828,21.543445587158203,290.8563537597656,73.49649810791016,21.192699432373047,129.31448364257812,84.92784118652344,31.312013626098633,233.4199981689453,58.56999969482422,29.00234603881836,113.33299255371094
91.63788604736328,21.885698318481445,296.326416015625,74.98249816894531,22.39822006225586,131.15829467773438,87.07257843017578,31.52699851989746,240.27999877929688,59.150001525878906,29.00234603881836,113.0287857055664
91.35356140136719,21.284446716308594,300.8357849121094,74.49600219726562,21.489707946777344,131.0390625,84.6162109375,31.480257034301758,240.86000061035156,61.09000015258789,28.598955154418945,120.69141387939453
93.48118591308594,21.36769676208496,300.92132568359375,75.18000030517578,21.044193267822266,131.42433166503906,85.51444244384766,30.30255126953125,243.5800018310547,61.58000183105469,28.3636417388916,118.30516815185547
93.88319396972656,21.06244468688965,309.69244384765625,75.93299865722656,20.546262741088867,130.70883178710938,83.66299438476562,30.620344161987305,244.5,64.95999908447266,28.119922637939453,121.45197296142578
94.04740142822266,22.218704223632812,310.3489074707031,76.95050048828125,20.860742568969727,130.59873962402344,88.23660278320312,31.255931854248047,245.07000732421875,62.61000061035156,28.430871963500977,124.2375259399414
93.61355590820312,22.375957489013672,307.20001220703125,75.61150360107422,20.86948013305664,133.20391845703125,89.50143432617188,31.106380462646484,239.0,71.77999877929688,29.590627670288086,123.13472747802734
95.1627197265625,22.329702377319336,312.0327453613281,76.04299926757812,20.921894073486328,135.68984985351562,90.01470947265625,32.00368881225586,239.72999572753906,75.04000091552734,29.607437133789062,125.50199127197266
95.81717681884766,22.755205154418945,310.7960510253906,75.84400177001953,21.201433181762695,136.001708984375,91.40788269042969,31.564382553100586,240.27999877929688,80.22000122070312,30.01923179626465,125.49246978759766
94.63815307617188,22.135452270507812,310.386962890625,75.74600219726562,21.061664581298828,136.909912109375,91.66451263427734,31.52699851989746,240.92999267578125,81.80999755859375,29.918384552001953,125.68257141113281
94.44696044921875,21.478694915771484,308.97906494140625,75.84249877929688,20.624881744384766,137.00164794921875,89.96888732910156,31.639148712158203,242.02999877929688,94.8499984741211,30.464645385742188,125.24528503417969
96.43731689453125,21.81170082092285,310.6153259277344,78.19200134277344,20.642351150512695,137.23094177246094,89.1806640625,31.919567108154297,245.4199981689453,82.68000030517578,30.674758911132812,124.98858642578125
95.10633087158203,22.588706970214844,311.78533935546875,77.7959976196289,21.105344772338867,137.359375,91.11457824707031,32.51776885986328,241.75,80.86000061035156,30.83442497253418,125.80618286132812
95.3735122680664,22.486955642700195,312.3181457519531,78.24250030517578,20.581201553344727,137.60704040527344,90.45465087890625,32.86359786987305,239.8699951171875,83.2249984741211,32.405975341796875,126.11994171142578
91.03244018554688,22.699708938598633,310.2347412109375,75.8375015258789,20.397756576538086,137.24012756347656,90.72045135498047,32.83555603027344,232.60000610351562,75.33000183105469,32.27992248535156,125.15020751953125
90.80695343017578,22.523956298828125,309.92083740234375,75.4104995727539,20.30166244506836,135.873291015625,90.0788803100586,32.4429817199707,230.7100067138672,73.20999908447266,31.649616241455078,124.76992797851562
92.95907592773438,22.329702377319336,311.6521911621094,76.47149658203125,19.803730010986328,135.01101684570312,88.81402587890625,32.48972702026367,233.5,79.91000366210938,31.548768997192383,124.74141693115234
91.4320068359375,22.533205032348633,311.6236572265625,75.18250274658203,19.87361717224121,134.68997192382812,89.198974609375,32.92902374267578,230.1199951171875,81.48999786376953,32.792564392089844,125.26429748535156
93.18460083007812,23.37496566772461,310.2633056640625,76.17549896240234,20.58993911743164,134.42391967773438,91.36204528808594,32.816864013671875,233.2899932861328,79.51000213623047,32.994266510009766,124.24703979492188
94.3121566772461,22.977209091186523,309.6722106933594,76.91850280761719,19.88235092163086,134.69915771484375,88.92400360107422,32.16257858276367,234.5,77.62999725341797,32.875457763671875,123.70511627197266
